database_id,hpo_ids_list
OMIM:615350,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:615351,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:615352,"['HP:0003577', 'HP:0011463']"
OMIM:615356,['HP:0011463']
OMIM:615361,['HP:0003581']
OMIM:615362,['HP:0011462']
OMIM:615363,['HP:0003621']
OMIM:615368,['HP:0003577']
OMIM:615369,"['HP:0003593', 'HP:0011463']"
OMIM:615373,"['HP:0003621', 'HP:0011462']"
OMIM:615374,"['HP:0003621', 'HP:0011463']"
OMIM:615376,"['HP:0003621', 'HP:0003596']"
OMIM:615377,['HP:0003596']
OMIM:615378,['HP:0003596']
OMIM:615382,"['HP:0003577', 'HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:615386,['HP:0003593']
OMIM:615387,"['HP:0003593', 'HP:0011463']"
OMIM:615395,['HP:0003593']
OMIM:615396,"['HP:0003584', 'HP:0011462']"
OMIM:615397,['HP:0003577']
OMIM:615398,"['HP:0003593', 'HP:0003577']"
OMIM:615399,['HP:0003596']
OMIM:615400,['HP:0003621']
OMIM:615401,['HP:0003593']
OMIM:615402,['HP:0011463']
OMIM:615415,"['HP:0003577', 'HP:0034198']"
OMIM:615419,['HP:0003577']
OMIM:615424,"['HP:0003596', 'HP:0011462']"
OMIM:615425,['HP:0003593']
OMIM:615434,"['HP:0011462', 'HP:0003623']"
OMIM:615436,['HP:0003581']
OMIM:615440,['HP:0003593']
OMIM:615441,"['HP:0011463', 'HP:0003593']"
OMIM:615444,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:615453,['HP:0003593']
OMIM:615468,['HP:0003593']
OMIM:615471,"['HP:0003593', 'HP:0003623', 'HP:0003621', 'HP:0011463', 'HP:0030674']"
OMIM:615473,"['HP:0003593', 'HP:0003623']"
OMIM:615474,['HP:0003577']
OMIM:615476,['HP:0003593']
OMIM:615482,['HP:0003593']
OMIM:615483,"['HP:0003596', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:615486,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:615490,['HP:0003593']
OMIM:615491,['HP:0003621']
OMIM:615501,['HP:0003623']
OMIM:615502,['HP:0003577']
OMIM:615504,['HP:0003593']
OMIM:615508,['HP:0003577']
OMIM:615510,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:615512,['HP:0003623']
OMIM:615515,"['HP:0003596', 'HP:0003584']"
OMIM:615516,['HP:0003593']
OMIM:615517,['HP:0003581']
OMIM:615522,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:615523,['HP:0003581']
OMIM:615524,['HP:0003577']
OMIM:615527,"['HP:0003621', 'HP:0011463']"
OMIM:615528,['HP:0003621']
OMIM:615530,"['HP:0025710', 'HP:0025709']"
OMIM:615537,"['HP:0003621', 'HP:0011463']"
OMIM:615539,['HP:0003577']
OMIM:615540,"['HP:0003577', 'HP:0011463', 'HP:0003593']"
OMIM:615541,['HP:0003593']
OMIM:615542,['HP:0003577']
OMIM:615544,['HP:0003593']
OMIM:615546,['HP:0003577']
OMIM:615547,"['HP:0003593', 'HP:0003623', 'HP:0003577']"
OMIM:615548,['HP:0003577']
OMIM:615550,['HP:0003577']
OMIM:615551,['HP:0003581']
OMIM:615552,['HP:0003593']
OMIM:615553,"['HP:0003577', 'HP:0011461']"
OMIM:615555,['HP:0011462']
OMIM:615558,['HP:0003593']
OMIM:615561,['HP:0011463']
OMIM:615573,"['HP:0003621', 'HP:0003593', 'HP:0011463', 'HP:0011462']"
OMIM:615574,"['HP:0003593', 'HP:0003623', 'HP:0034197', 'HP:0003577']"
OMIM:615577,['HP:0011463']
OMIM:615578,['HP:0003577']
OMIM:615583,['HP:0003577']
OMIM:615591,['HP:0003581']
OMIM:615592,['HP:0003593']
OMIM:615593,['HP:0003621']
OMIM:615595,['HP:0003623']
OMIM:615596,['HP:0003593']
OMIM:615597,['HP:0011461']
OMIM:615598,"['HP:0003577', 'HP:0003621', 'HP:0011463', 'HP:0003593', 'HP:0003623']"
OMIM:615599,"['HP:0003593', 'HP:0011461']"
OMIM:615604,['HP:0003621']
OMIM:615605,['HP:0003593']
OMIM:615607,['HP:0003593']
OMIM:615615,"['HP:0003593', 'HP:0011463']"
OMIM:615616,['HP:0003621']
OMIM:615617,['HP:0003593']
OMIM:615625,"['HP:0003621', 'HP:0011463']"
OMIM:615629,"['HP:0003621', 'HP:0011462']"
OMIM:615632,"['HP:0003621', 'HP:0011462']"
OMIM:615636,['HP:0003577']
OMIM:615637,"['HP:0011463', 'HP:0003621']"
OMIM:615643,['HP:0011463']
OMIM:615651,"['HP:0003621', 'HP:0003596', 'HP:0011463', 'HP:0025710']"
OMIM:615654,"['HP:0003621', 'HP:0011463', 'HP:0011462']"
OMIM:615656,"['HP:0003593', 'HP:0011463']"
OMIM:615658,['HP:0011463']
OMIM:615663,['HP:0003577']
OMIM:615665,['HP:0003577']
OMIM:615670,['HP:0003581']
OMIM:615681,"['HP:0003621', 'HP:0011463']"
OMIM:615685,['HP:0011463']
OMIM:615688,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:615696,['HP:0003581']
OMIM:615704,['HP:0003577']
OMIM:615705,['HP:0003593']
OMIM:615706,['HP:0003577']
OMIM:615707,['HP:0003593']
OMIM:615709,"['HP:0034199', 'HP:0034198']"
OMIM:615710,['HP:0003577']
OMIM:615715,"['HP:0003621', 'HP:0025708']"
OMIM:615716,['HP:0003593']
OMIM:615721,['HP:0030674']
OMIM:615723,['HP:0011462']
OMIM:615724,['HP:0011462']
OMIM:615725,['HP:0011463']
OMIM:615744,['HP:0003593']
OMIM:615750,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:615751,"['HP:0011463', 'HP:0003623']"
OMIM:615752,['HP:0003593']
OMIM:615758,"['HP:0003593', 'HP:0011463']"
OMIM:615760,"['HP:0003593', 'HP:0003623']"
OMIM:615761,['HP:0003593']
OMIM:615763,['HP:0003593']
OMIM:615767,['HP:0003593']
OMIM:615770,"['HP:0003577', 'HP:0034197']"
OMIM:615771,['HP:0003577']
OMIM:615774,['HP:0011462']
OMIM:615777,['HP:0011461']
OMIM:615779,['HP:0003577']
OMIM:615780,['HP:0003621']
OMIM:615789,['HP:0003577']
OMIM:615802,"['HP:0003593', 'HP:0011463']"
OMIM:615803,['HP:0003593']
OMIM:615807,['HP:0003577']
OMIM:615809,"['HP:0003577', 'HP:0003593']"
OMIM:615812,"['HP:0003596', 'HP:0011462']"
OMIM:615817,"['HP:0003593', 'HP:0003623']"
OMIM:615821,['HP:0011463']
OMIM:615824,['HP:0003623']
OMIM:615828,['HP:0003593']
OMIM:615829,['HP:0003577']
OMIM:615833,['HP:0003577']
OMIM:615834,"['HP:0003593', 'HP:0003623']"
OMIM:615837,['HP:0011463']
OMIM:615838,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:615841,['HP:0011462']
OMIM:615842,['HP:0011462']
OMIM:615846,"['HP:0003593', 'HP:0011461', 'HP:0003623', 'HP:0003577']"
OMIM:615848,['HP:0003581']
OMIM:615851,['HP:0003593']
OMIM:615859,['HP:0003593']
OMIM:615860,"['HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:615863,['HP:0003623']
OMIM:615866,"['HP:0011463', 'HP:0003623']"
OMIM:615871,"['HP:0003593', 'HP:0011463']"
OMIM:615872,['HP:0011463']
OMIM:615873,"['HP:0003593', 'HP:0003623', 'HP:0003577', 'HP:0003621']"
OMIM:615877,['HP:0003577']
OMIM:615878,"['HP:0003593', 'HP:0003623']"
OMIM:615879,['HP:0003577']
OMIM:615883,"['HP:0003621', 'HP:0011463']"
OMIM:615885,['HP:0003593']
OMIM:615887,['HP:0011463']
OMIM:615888,['HP:0011463']
OMIM:615889,"['HP:0003596', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:615895,"['HP:0003593', 'HP:0003623']"
OMIM:615896,['HP:0003577']
OMIM:615905,['HP:0003623']
OMIM:615907,['HP:0011463']
OMIM:615909,"['HP:0011463', 'HP:0003593']"
OMIM:615911,"['HP:0003596', 'HP:0003584']"
OMIM:615916,"['HP:0003621', 'HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:615917,"['HP:0003593', 'HP:0003623']"
OMIM:615918,"['HP:0003577', 'HP:0003593']"
OMIM:615919,['HP:0003593']
OMIM:615922,"['HP:0003621', 'HP:0011462']"
OMIM:615923,['HP:0003577']
OMIM:615926,['HP:0003623']
OMIM:615934,"['HP:0003593', 'HP:0003623']"
OMIM:615935,"['HP:0003621', 'HP:0011462', 'HP:0003593', 'HP:0003623']"
OMIM:615938,['HP:0003577']
OMIM:615942,['HP:0003593']
OMIM:615945,"['HP:0003621', 'HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:615946,['HP:0003621']
OMIM:615947,"['HP:0025708', 'HP:0011463']"
OMIM:615948,['HP:0003577']
OMIM:615952,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:615954,['HP:0003581']
OMIM:615957,"['HP:0003596', 'HP:0011462']"
OMIM:615959,['HP:0003593']
OMIM:615962,['HP:0011462']
OMIM:615966,['HP:0003593']
OMIM:615972,['HP:0003577']
OMIM:615973,"['HP:0003593', 'HP:0011463']"
OMIM:615974,['HP:0003577']
OMIM:615980,['HP:0011462']
OMIM:615981,['HP:0003577']
OMIM:615982,['HP:0003577']
OMIM:615983,"['HP:0003577', 'HP:0003621']"
OMIM:615985,['HP:0003577']
OMIM:615986,['HP:0003577']
OMIM:615988,['HP:0003577']
OMIM:615989,['HP:0003577']
OMIM:615994,['HP:0003577']
OMIM:615996,['HP:0003577']
OMIM:616002,['HP:0003581']
OMIM:616005,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:616007,"['HP:0003593', 'HP:0003577']"
OMIM:616022,['HP:0003593']
OMIM:616025,['HP:0003593']
OMIM:616026,['HP:0003623']
OMIM:616028,['HP:0003577']
OMIM:616029,['HP:0003593']
OMIM:616030,"['HP:0003621', 'HP:0011463']"
OMIM:616032,"['HP:0003621', 'HP:0003584', 'HP:0011462']"
OMIM:616033,['HP:0003577']
OMIM:616034,"['HP:0003593', 'HP:0034197']"
OMIM:616037,['HP:0003577']
OMIM:616038,['HP:0003577']
OMIM:616039,['HP:0011463']
OMIM:616040,['HP:0011463']
OMIM:616042,['HP:0011463']
OMIM:616044,['HP:0011462']
OMIM:616045,['HP:0003577']
OMIM:616050,['HP:0003623']
OMIM:616051,['HP:0011461']
OMIM:616052,['HP:0011463']
OMIM:616053,['HP:0003596']
OMIM:616056,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:616063,"['HP:0003621', 'HP:0011462']"
OMIM:616067,['HP:0003577']
OMIM:616069,['HP:0003577']
OMIM:616078,['HP:0003593']
OMIM:616079,"['HP:0003596', 'HP:0011462']"
OMIM:616080,['HP:0003577']
OMIM:616081,['HP:0003593']
OMIM:616083,['HP:0003593']
OMIM:616084,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:616094,['HP:0003593']
OMIM:616095,"['HP:0003621', 'HP:0011463', 'HP:0003593']"
OMIM:616098,['HP:0003593']
OMIM:616108,['HP:0011463']
OMIM:616111,['HP:0003623']
OMIM:616113,['HP:0011463']
OMIM:616115,['HP:0003593']
OMIM:616116,"['HP:0003593', 'HP:0011463']"
OMIM:616126,['HP:0003593']
OMIM:616127,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:616139,['HP:0003593']
OMIM:616140,['HP:0003593']
OMIM:616145,['HP:0003577']
OMIM:616151,['HP:0003581']
OMIM:616152,"['HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:616155,"['HP:0003621', 'HP:0011463']"
OMIM:616158,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:616165,['HP:0003577']
OMIM:616166,['HP:0003581']
OMIM:616170,"['HP:0003596', 'HP:0025710']"
OMIM:616171,['HP:0003577']
OMIM:616172,"['HP:0003621', 'HP:0011463', 'HP:0003593']"
OMIM:616176,['HP:0003593']
OMIM:616185,['HP:0003621']
OMIM:616187,"['HP:0003621', 'HP:0011463']"
OMIM:616188,['HP:0003621']
OMIM:616192,"['HP:0003621', 'HP:0025708', 'HP:0011463']"
OMIM:616193,['HP:0003593']
OMIM:616198,"['HP:0003577', 'HP:0003621', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:616199,"['HP:0003596', 'HP:0003584', 'HP:0011463', 'HP:0011462']"
OMIM:616201,"['HP:0003621', 'HP:0011462']"
OMIM:616202,"['HP:0003577', 'HP:0003593']"
OMIM:616204,['HP:0003593']
OMIM:616208,"['HP:0003596', 'HP:0003584']"
OMIM:616209,['HP:0011463']
OMIM:616211,"['HP:0003593', 'HP:0003623']"
OMIM:616212,['HP:0003577']
OMIM:616217,['HP:0003593']
OMIM:616219,['HP:0003577']
OMIM:616220,"['HP:0003621', 'HP:0011463', 'HP:0003593']"
OMIM:616224,['HP:0003577']
OMIM:616228,"['HP:0003593', 'HP:0011463']"
OMIM:616229,"['HP:0003577', 'HP:0034198']"
OMIM:616230,['HP:0003593']
OMIM:616239,['HP:0003593']
OMIM:616247,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:616248,['HP:0030674']
OMIM:616249,"['HP:0003621', 'HP:0011463', 'HP:0011461', 'HP:0003623']"
OMIM:616258,['HP:0034198']
OMIM:616260,['HP:0003623']
OMIM:616263,"['HP:0003577', 'HP:0003593']"
OMIM:616265,['HP:0003621']
OMIM:616266,['HP:0003577']
OMIM:616267,"['HP:0003621', 'HP:0011463']"
OMIM:616268,['HP:0003577']
OMIM:616269,['HP:0003593']
OMIM:616270,['HP:0003593']
OMIM:616271,"['HP:0003593', 'HP:0011461', 'HP:0003577']"
OMIM:616276,"['HP:0003593', 'HP:0011463', 'HP:0011461', 'HP:0003623', 'HP:0003577', 'HP:0003621']"
OMIM:616277,['HP:0003577']
OMIM:616278,['HP:0003593']
OMIM:616280,"['HP:0003596', 'HP:0003584']"
OMIM:616281,['HP:0003593']
OMIM:616282,['HP:0003581']
OMIM:616286,['HP:0034197']
OMIM:616287,"['HP:0003577', 'HP:0034197']"
OMIM:616289,"['HP:0003621', 'HP:0011463']"
OMIM:616291,['HP:0011463']
OMIM:616294,['HP:0030674']
OMIM:616295,['HP:0003593']
OMIM:616298,"['HP:0003621', 'HP:0011463', 'HP:0011462']"
OMIM:616299,['HP:0003593']
OMIM:616300,['HP:0003577']
OMIM:616304,['HP:0003577']
OMIM:616307,"['HP:0003621', 'HP:0011463']"
OMIM:616311,['HP:0003577']
OMIM:616313,['HP:0003577']
OMIM:616314,['HP:0003577']
OMIM:616321,['HP:0003593']
OMIM:616322,['HP:0003593']
OMIM:616323,['HP:0003623']
OMIM:616324,"['HP:0003577', 'HP:0003593']"
OMIM:616325,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:616326,['HP:0003577']
OMIM:616329,"['HP:0003593', 'HP:0025709', 'HP:0011463', 'HP:0025710']"
OMIM:616330,['HP:0034197']
OMIM:616331,"['HP:0011461', 'HP:0003577']"
OMIM:616335,['HP:0003577']
OMIM:616339,"['HP:0003577', 'HP:0003593']"
OMIM:616342,['HP:0003577']
OMIM:616345,['HP:0011463']
OMIM:616346,['HP:0003593']
OMIM:616353,['HP:0003593']
OMIM:616354,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:616357,['HP:0011463']
OMIM:616364,"['HP:0003593', 'HP:0003577', 'HP:0030674']"
OMIM:616366,"['HP:0003593', 'HP:0011463']"
OMIM:616367,['HP:0003577']
OMIM:616368,['HP:0003577']
OMIM:616370,['HP:0003593']
OMIM:616371,['HP:0003581']
OMIM:616373,['HP:0003581']
OMIM:616390,['HP:0003577']
OMIM:616393,['HP:0003577']
OMIM:616395,['HP:0003577']
OMIM:616398,"['HP:0003621', 'HP:0025708', 'HP:0011463']"
OMIM:616399,"['HP:0003596', 'HP:0011462']"
OMIM:616402,['HP:0003577']
OMIM:616409,"['HP:0003593', 'HP:0003623']"
OMIM:616410,['HP:0003581']
OMIM:616411,"['HP:0003621', 'HP:0011462']"
OMIM:616413,['HP:0003581']
OMIM:616414,['HP:0011463']
OMIM:616415,['HP:0003581']
OMIM:616418,"['HP:0003593', 'HP:0025708', 'HP:0011463']"
OMIM:616421,"['HP:0003621', 'HP:0011463']"
OMIM:616430,['HP:0003577']
OMIM:616433,"['HP:0003593', 'HP:0003623']"
OMIM:616435,['HP:0003577']
OMIM:616439,['HP:0003581']
OMIM:616445,"['HP:0011463', 'HP:0003593']"
OMIM:616449,"['HP:0003593', 'HP:0003577']"
OMIM:616451,['HP:0003621']
OMIM:616455,['HP:0003593']
OMIM:616457,"['HP:0003593', 'HP:0011463']"
OMIM:616459,['HP:0003577']
OMIM:616460,['HP:0011463']
OMIM:616461,['HP:0003621']
OMIM:616462,"['HP:0003593', 'HP:0003623', 'HP:0003577', 'HP:0011463']"
OMIM:616468,"['HP:0003621', 'HP:0003596', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:616469,"['HP:0003596', 'HP:0011462']"
OMIM:616470,"['HP:0003593', 'HP:0003623']"
OMIM:616479,"['HP:0003596', 'HP:0025709']"
OMIM:616481,['HP:0003577']
OMIM:616482,['HP:0003577']
OMIM:616483,['HP:0003593']
OMIM:616486,['HP:0003577']
OMIM:616487,['HP:0011463']
OMIM:616488,"['HP:0003593', 'HP:0011463']"
OMIM:616489,['HP:0003577']
OMIM:616491,"['HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:616494,"['HP:0003593', 'HP:0011463']"
OMIM:616500,['HP:0003577']
OMIM:616501,['HP:0003577']
OMIM:616502,['HP:0011462']
OMIM:616503,"['HP:0034197', 'HP:0034198']"
OMIM:616507,"['HP:0003593', 'HP:0011463']"
OMIM:616509,['HP:0003577']
OMIM:616511,"['HP:0003596', 'HP:0011462']"
OMIM:616515,['HP:0003577']
OMIM:616516,['HP:0011463']
OMIM:616521,"['HP:0003593', 'HP:0011463']"
OMIM:616531,['HP:0011461']
OMIM:616532,['HP:0003621']
OMIM:616538,['HP:0003593']
OMIM:616539,"['HP:0011462', 'HP:0003623']"
OMIM:616540,"['HP:0003621', 'HP:0011463']"
OMIM:616544,"['HP:0003596', 'HP:0025708', 'HP:0011463']"
OMIM:616546,['HP:0003577']
OMIM:616553,['HP:0003581']
OMIM:616562,"['HP:0003596', 'HP:0003584', 'HP:0011463', 'HP:0011462']"
OMIM:616570,['HP:0034198']
OMIM:616576,"['HP:0003621', 'HP:0003581', 'HP:0011463']"
OMIM:616577,"['HP:0003577', 'HP:0003593']"
OMIM:616579,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:616580,['HP:0030674']
OMIM:616583,"['HP:0003621', 'HP:0011463']"
OMIM:616586,"['HP:0003593', 'HP:0003621']"
OMIM:616589,['HP:0003577']
OMIM:616592,['HP:0003621']
OMIM:616602,"['HP:0003577', 'HP:0003593']"
OMIM:616603,['HP:0003577']
OMIM:616604,['HP:0003581']
OMIM:616606,['HP:0003593']
OMIM:616622,"['HP:0011463', 'HP:0003593']"
OMIM:616631,"['HP:0003621', 'HP:0003596', 'HP:0011462']"
OMIM:616632,"['HP:0003593', 'HP:0003623']"
OMIM:616636,"['HP:0003593', 'HP:0011463']"
OMIM:616638,['HP:0003593']
OMIM:616645,['HP:0003593']
OMIM:616647,['HP:0003593']
OMIM:616652,['HP:0003577']
OMIM:616654,"['HP:0003577', 'HP:0003593']"
OMIM:616657,['HP:0003593']
OMIM:616668,"['HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:616672,"['HP:0003593', 'HP:0003621']"
OMIM:616680,"['HP:0011463', 'HP:0003623']"
OMIM:616681,['HP:0003577']
OMIM:616682,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:616685,"['HP:0003621', 'HP:0025709', 'HP:0011463']"
OMIM:616687,"['HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:616688,"['HP:0011462', 'HP:0003621']"
OMIM:616689,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:616708,['HP:0003593']
OMIM:616710,"['HP:0003596', 'HP:0003584']"
OMIM:616716,['HP:0003577']
OMIM:616719,"['HP:0003593', 'HP:0011463']"
OMIM:616720,['HP:0003577']
OMIM:616721,['HP:0003577']
OMIM:616723,['HP:0003593']
OMIM:616732,['HP:0011463']
OMIM:616733,['HP:0003577']
OMIM:616734,['HP:0003577']
OMIM:616736,"['HP:0003621', 'HP:0003596', 'HP:0003584', 'HP:0011463', 'HP:0011462']"
OMIM:616739,['HP:0003593']
OMIM:616744,"['HP:0003621', 'HP:0003593', 'HP:0011463', 'HP:0011462']"
OMIM:616763,['HP:0003593']
OMIM:616777,['HP:0011461']
OMIM:616779,"['HP:0003596', 'HP:0003584']"
OMIM:616781,['HP:0003593']
OMIM:616784,['HP:0003577']
OMIM:616789,['HP:0003593']
OMIM:616794,['HP:0003593']
OMIM:616806,"['HP:0003621', 'HP:0011463', 'HP:0003593']"
OMIM:616809,['HP:0003577']
OMIM:616811,"['HP:0003577', 'HP:0003593']"
OMIM:616812,"['HP:0003621', 'HP:0003596', 'HP:0025708']"
OMIM:616818,['HP:0011462']
OMIM:616827,['HP:0011463']
OMIM:616828,['HP:0003593']
OMIM:616829,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:616833,['HP:0003581']
OMIM:616834,['HP:0011463']
OMIM:616840,"['HP:0003596', 'HP:0011462']"
OMIM:616849,['HP:0003577']
OMIM:616852,"['HP:0003593', 'HP:0011462']"
OMIM:616866,['HP:0003577']
OMIM:616867,['HP:0003577']
OMIM:616868,['HP:0030674']
OMIM:616871,['HP:0003581']
OMIM:616873,"['HP:0003621', 'HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:616878,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:616881,['HP:0003593']
OMIM:616887,['HP:0003593']
OMIM:616890,['HP:0003577']
OMIM:616896,['HP:0003577']
OMIM:616898,['HP:0003577']
OMIM:616900,"['HP:0003593', 'HP:0003623', 'HP:0003577']"
OMIM:616901,['HP:0003577']
OMIM:616907,"['HP:0011462', 'HP:0003621']"
OMIM:616910,['HP:0003577']
OMIM:616911,['HP:0003577']
OMIM:616917,"['HP:0003593', 'HP:0011461']"
OMIM:616920,['HP:0003577']
OMIM:616921,['HP:0003593']
OMIM:616941,['HP:0003593']
OMIM:616944,['HP:0003593']
OMIM:616946,['HP:0011462']
OMIM:616950,['HP:0011462']
OMIM:616954,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:616959,"['HP:0011463', 'HP:0003621', 'HP:0025709', 'HP:0025708']"
OMIM:616968,"['HP:0003621', 'HP:0003581']"
OMIM:616969,"['HP:0003577', 'HP:0011463', 'HP:0011462']"
OMIM:616973,['HP:0003593']
OMIM:616974,['HP:0003623']
OMIM:616975,"['HP:0003593', 'HP:0003623', 'HP:0003577']"
OMIM:616977,"['HP:0003593', 'HP:0003577']"
OMIM:616981,"['HP:0003593', 'HP:0011463']"
OMIM:617004,['HP:0003581']
OMIM:617006,['HP:0003593']
OMIM:617008,['HP:0003593']
OMIM:617011,['HP:0003577']
OMIM:617013,['HP:0003593']
OMIM:617014,"['HP:0011463', 'HP:0003593', 'HP:0003623']"
OMIM:617017,"['HP:0003596', 'HP:0025710']"
OMIM:617018,"['HP:0003596', 'HP:0003584']"
OMIM:617020,['HP:0003593']
OMIM:617021,"['HP:0003577', 'HP:0030674']"
OMIM:617022,['HP:0030674']
OMIM:617023,['HP:0003621']
OMIM:617024,"['HP:0011463', 'HP:0003581']"
OMIM:617026,"['HP:0003577', 'HP:0003593']"
OMIM:617027,"['HP:0003621', 'HP:0011463', 'HP:0003593']"
OMIM:617028,['HP:0003593']
OMIM:617030,['HP:0003621']
OMIM:617035,['HP:0003577']
OMIM:617044,['HP:0003577']
OMIM:617046,"['HP:0003596', 'HP:0011462']"
OMIM:617047,"['HP:0003621', 'HP:0003596', 'HP:0003584', 'HP:0011463', 'HP:0011462']"
OMIM:617049,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:617051,['HP:0003593']
OMIM:617052,"['HP:0011463', 'HP:0003623']"
OMIM:617053,"['HP:0003593', 'HP:0003623']"
OMIM:617054,['HP:0011463']
OMIM:617055,['HP:0003593']
OMIM:617056,"['HP:0003593', 'HP:0011463', 'HP:0011462', 'HP:0003623', 'HP:0003621', 'HP:0003584']"
OMIM:617061,"['HP:0003593', 'HP:0011463']"
OMIM:617062,['HP:0003593']
OMIM:617063,['HP:0003577']
OMIM:617065,"['HP:0003577', 'HP:0003623']"
OMIM:617066,"['HP:0003577', 'HP:0003623']"
OMIM:617069,['HP:0003596']
OMIM:617070,"['HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:617072,"['HP:0003621', 'HP:0025708']"
OMIM:617080,"['HP:0011463', 'HP:0003593']"
OMIM:617082,['HP:0003577']
OMIM:617086,['HP:0003593']
OMIM:617087,['HP:0011463']
OMIM:617088,"['HP:0030674', 'HP:0011461']"
OMIM:617090,['HP:0003577']
OMIM:617092,['HP:0003623']
OMIM:617093,"['HP:0030674', 'HP:0034198']"
OMIM:617099,['HP:0003593']
OMIM:617100,"['HP:0003596', 'HP:0011462']"
OMIM:617101,['HP:0003577']
OMIM:617102,['HP:0003577']
OMIM:617105,"['HP:0003593', 'HP:0003623']"
OMIM:617106,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:617107,['HP:0003577']
OMIM:617111,['HP:0011462']
OMIM:617113,['HP:0003593']
OMIM:617114,['HP:0003577']
OMIM:617115,['HP:0003593']
OMIM:617120,['HP:0003593']
OMIM:617121,"['HP:0003577', 'HP:0011461']"
OMIM:617127,['HP:0003577']
OMIM:617132,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:617133,"['HP:0003621', 'HP:0011463']"
OMIM:617140,['HP:0003593']
OMIM:617141,['HP:0003577']
OMIM:617142,['HP:0003577']
OMIM:617143,"['HP:0003577', 'HP:0003593']"
OMIM:617153,['HP:0003593']
OMIM:617156,['HP:0003623']
OMIM:617157,['HP:0003577']
OMIM:617162,"['HP:0003593', 'HP:0003623']"
OMIM:617164,['HP:0003577']
OMIM:617166,"['HP:0003593', 'HP:0003623']"
OMIM:617168,"['HP:0003596', 'HP:0011462', 'HP:0003621', 'HP:0003584']"
OMIM:617169,"['HP:0003593', 'HP:0011463']"
OMIM:617171,['HP:0003593']
OMIM:617173,['HP:0003593']
OMIM:617175,"['HP:0003621', 'HP:0003581']"
OMIM:617180,"['HP:0003577', 'HP:0003623', 'HP:0034197']"
OMIM:617182,['HP:0003593']
OMIM:617183,['HP:0003593']
OMIM:617184,['HP:0003577']
OMIM:617186,"['HP:0003593', 'HP:0011463']"
OMIM:617187,['HP:0011462']
OMIM:617188,['HP:0003593']
OMIM:617190,['HP:0003577']
OMIM:617193,"['HP:0003593', 'HP:0003577']"
OMIM:617194,"['HP:0003577', 'HP:0034197']"
OMIM:617201,"['HP:0003593', 'HP:0003623', 'HP:0003577']"
OMIM:617205,['HP:0003577']
OMIM:617207,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:617214,['HP:0011462']
OMIM:617222,"['HP:0011463', 'HP:0003593']"
OMIM:617223,['HP:0003621']
OMIM:617225,['HP:0003581']
OMIM:617228,['HP:0003593']
OMIM:617232,['HP:0011462']
OMIM:617235,"['HP:0003577', 'HP:0003623']"
OMIM:617236,"['HP:0011463', 'HP:0011462']"
